Country,Type,City,State,URL,Link,Google,ir link 1,Name,Twitter,Facebook,Youtube,Instagram,Tiktok,Telegram,VK,Website
Russia,Consulategeneral,Genoa,Italy,https://www.embassypages.com/russia-consulategeneral-genoa-italy,https://www.embassypages.com/russia-consulategeneral-genoa-italy,https://www.google.com/search?q=Russia+Consulategeneral+to+Italy+in+Genoa%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://italy.mid.ru/,Russia Consulategeneral to Italy in Genoa,rusconsgenova,rusconsgenova,,,,genovarus,rusconsgenova,
Russia,Consulategeneral,Gothenburg,Sweden,https://www.embassypages.com/russia-consulategeneral-gothenburg-sweden,https://www.embassypages.com/russia-consulategeneral-gothenburg-sweden,https://www.google.com/search?q=Russia+Consulategeneral+to+Sweden+in+Gothenburg%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://sweden.mid.ru/,Russia Consulategeneral to Sweden in Gothenburg,rusconsgoteborg,RusConsulateGothenburg,,rusconswe,,,,
Russia,Consulategeneral,Guangzhou,China,https://www.embassypages.com/russia-consulategeneral-guangzhou-china,https://www.embassypages.com/russia-consulategeneral-guangzhou-china,https://www.google.com/search?q=Russia+Consulategeneral+to+China+in+Guangzhou%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://china.mid.ru/,Russia Consulategeneral to China in Guangzhou,,,,,,rucongz_bot,rusconsulategz,
Russia,Consulategeneral,Gyumri,Armenia,https://www.embassypages.com/russia-consulategeneral-gyumri-armenia,https://www.embassypages.com/russia-consulategeneral-gyumri-armenia,https://www.google.com/search?q=Russia+Consulategeneral+to+Armenia+in+Gyumri%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://armenia.mid.ru/,Russia Consulategeneral to Armenia in Gyumri,gyumrirussia,GyumriRussia,,,,,,
Russia,Consulategeneral,Haifa,Israel,https://www.embassypages.com/russia-consulategeneral-haifa-israel,https://www.embassypages.com/russia-consulategeneral-haifa-israel,https://www.google.com/search?q=Russia+Consulategeneral+to+Israel+in+Haifa%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://israel.mid.ru/,Russia Consulategeneral to Israel in Haifa,gk_russia_haifa,,,,,,,
Russia,Consulategeneral,Hamburg,Germany,https://www.embassypages.com/russia-consulategeneral-hamburg-germany,https://www.embassypages.com/russia-consulategeneral-hamburg-germany,https://www.google.com/search?q=Russia+Consulategeneral+to+Germany+in+Hamburg%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://germany.mid.ru/,Russia Consulategeneral to Germany in Hamburg,,ruskonshamburg,,,,,,
Russia,Consulategeneral,Harbin,China,https://www.embassypages.com/russia-consulategeneral-harbin-china,https://www.embassypages.com/russia-consulategeneral-harbin-china,https://www.google.com/search?q=Russia+Consulategeneral+to+China+in+Harbin%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://china.mid.ru/,Russia Consulategeneral to China in Harbin,rusconsulharbin,Rusconsharbin,,,,,rusconsulharbin,https://harbin.mid.ru/ru/
Russia,Consulategeneral,Hochiminhcity,Vietnam,https://www.embassypages.com/russia-consulategeneral-hochiminhcity-vietnam,https://www.embassypages.com/russia-consulategeneral-hochiminhcity-vietnam,https://www.google.com/search?q=Russia+Consulategeneral+to+Vietnam+in+Hochiminhcity%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://vietnam.mid.ru/,Russia Consulategeneral to Vietnam in Hochiminhcity,,,,,,,,https://rusconshcm.mid.ru/
Russia,Consulategeneral,Hongkong,Hongkong,https://www.embassypages.com/russia-consulategeneral-hongkong-hongkong,https://www.embassypages.com/russia-consulategeneral-hongkong-hongkong,https://www.google.com/search?q=Russia+Consulategeneral+to+Hongkong+in+Hongkong%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://hongkong.mid.ru/,Russia Consulategeneral to Hongkong in Hongkong,,ruconhk,,,,,,
Russia,Consulategeneral,Honolulu,Unitedstates,https://www.embassypages.com/russia-consulategeneral-honolulu-unitedstates,https://www.embassypages.com/russia-consulategeneral-honolulu-unitedstates,https://www.google.com/search?q=Russia+Consulategeneral+to+Unitedstates+in+Honolulu%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedstates.mid.ru/,Russia Consulategeneral to Unitedstates in Honolulu,,,,,,,,
Russia,Consulategeneral,Houston,Unitedstates,https://www.embassypages.com/russia-consulategeneral-houston-unitedstates,https://www.embassypages.com/russia-consulategeneral-houston-unitedstates,https://www.google.com/search?q=Russia+Consulategeneral+to+Unitedstates+in+Houston%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedstates.mid.ru/,Russia Consulategeneral to Unitedstates in Houston,RusCons_TX,RusConsTX,,,,,,
Russia,Consulategeneral,Isfahan,Iran,https://www.embassypages.com/russia-consulategeneral-isfahan-iran,https://www.embassypages.com/russia-consulategeneral-isfahan-iran,https://www.google.com/search?q=Russia+Consulategeneral+to+Iran+in+Isfahan%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://iran.mid.ru/,Russia Consulategeneral to Iran in Isfahan,isfahan_russia,,,isfahan.russia,,ConsulateGeneralRussia,gkisfahan,
Russia,Consulategeneral,Istanbul,Turkey,https://www.embassypages.com/russia-consulategeneral-istanbul-turkey,https://www.embassypages.com/russia-consulategeneral-istanbul-turkey,https://www.google.com/search?q=Russia+Consulategeneral+to+Turkey+in+Istanbul%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://turkey.mid.ru/,Russia Consulategeneral to Turkey in Istanbul,rusya_istanbul,istanbulmid,,,,,gk_rossii_v_stambule,
Russia,Consulategeneral,Jeddah,Saudiarabia,https://www.embassypages.com/russia-consulategeneral-jeddah-saudiarabia,https://www.embassypages.com/russia-consulategeneral-jeddah-saudiarabia,https://www.google.com/search?q=Russia+Consulategeneral+to+Saudiarabia+in+Jeddah%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://saudiarabia.mid.ru/,Russia Consulategeneral to Saudiarabia in Jeddah,rusconsjeddah,RusConsInJeddah,,,,,,
Russia,Consulategeneral,Karachi,Pakistan,https://www.embassypages.com/russia-consulategeneral-karachi-pakistan,https://www.embassypages.com/russia-consulategeneral-karachi-pakistan,https://www.google.com/search?q=Russia+Consulategeneral+to+Pakistan+in+Karachi%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://pakistan.mid.ru/,Russia Consulategeneral to Pakistan in Karachi,,1.00065E+14,,,,,,
Russia,Consulategeneral,Karlovyvary,Czechrepublic,https://www.embassypages.com/russia-consulategeneral-karlovyvary-czechrepublic,https://www.embassypages.com/russia-consulategeneral-karlovyvary-czechrepublic,https://www.google.com/search?q=Russia+Consulategeneral+to+Czechrepublic+in+Karlovyvary%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://czechrepublic.mid.ru/,Russia Consulategeneral to Czechrepublic in Karlovyvary,gk_karl_vary,,,gkkarlovyvary,,,,
Russia,Consulategeneral,Kharkov,Ukraine,https://www.embassypages.com/russia-consulategeneral-kharkov-ukraine,https://www.embassypages.com/russia-consulategeneral-kharkov-ukraine,https://www.google.com/search?q=Russia+Consulategeneral+to+Ukraine+in+Kharkov%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://ukraine.mid.ru/,Russia Consulategeneral to Ukraine in Kharkov,RusConsKharkov,RusConsKharkov,,,,,,https://kharkov.mid.ru/
Russia,Consulategeneral,Khujand,Tajikistan,https://www.embassypages.com/russia-consulategeneral-khujand-tajikistan,https://www.embassypages.com/russia-consulategeneral-khujand-tajikistan,https://www.google.com/search?q=Russia+Consulategeneral+to+Tajikistan+in+Khujand%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://tajikistan.mid.ru/,Russia Consulategeneral to Tajikistan in Khujand,ruscons_khujand,1.00064E+14,UCXWUogmjZJb_oWhpHdZ0DzQ,consul_khudzhand,,consulkhudzhand,consul_khudzhand,https://khudzhand.mid.ru/ru/
Russia,Consulategeneral,Kirkenes,Norway,https://www.embassypages.com/russia-consulategeneral-kirkenes-norway,https://www.embassypages.com/russia-consulategeneral-kirkenes-norway,https://www.google.com/search?q=Russia+Consulategeneral+to+Norway+in+Kirkenes%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://norway.mid.ru/,Russia Consulategeneral to Norway in Kirkenes,rusgkkirkenes,rusgkkirkenes,,rusgkkirkenes,,genkons_kirkenes,rusgkkirkenes,https://kirkenes.mid.ru/ru/
Russia,Consulategeneral,Klaipeda,Lithuania,https://www.embassypages.com/russia-consulategeneral-klaipeda-lithuania,https://www.embassypages.com/russia-consulategeneral-klaipeda-lithuania,https://www.google.com/search?q=Russia+Consulategeneral+to+Lithuania+in+Klaipeda%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://lithuania.mid.ru/,Russia Consulategeneral to Lithuania in Klaipeda,,,,,,,,
Russia,Consulategeneral,Kolkata,India,https://www.embassypages.com/russia-consulategeneral-kolkata-india,https://www.embassypages.com/russia-consulategeneral-kolkata-india,https://www.google.com/search?q=Russia+Consulategeneral+to+India+in+Kolkata%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://india.mid.ru/,Russia Consulategeneral to India in Kolkata,Ru_Cons_Kolkata,,,,,consulategeneralkolkata,,https://kolkata.mid.ru/ru/
Russia,Consulategeneral,Krakow,Poland,https://www.embassypages.com/russia-consulategeneral-krakow-poland,https://www.embassypages.com/russia-consulategeneral-krakow-poland,https://www.google.com/search?q=Russia+Consulategeneral+to+Poland+in+Krakow%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://poland.mid.ru/,Russia Consulategeneral to Poland in Krakow,rusconskrakow,GKrusKrakow,,rusconskrakow,,rusconskrakow,rusconskrakow,https://krakow.mid.ru/ru/
Russia,Consulategeneral,Leipzig,Germany,https://www.embassypages.com/russia-consulategeneral-leipzig-germany,https://www.embassypages.com/russia-consulategeneral-leipzig-germany,https://www.google.com/search?q=Russia+Consulategeneral+to+Germany+in+Leipzig%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://germany.mid.ru/,Russia Consulategeneral to Germany in Leipzig,ruskonsleipzig,,,,,,,
Russia,Consulategeneral,Liepaja,Latvia,https://www.embassypages.com/russia-consulategeneral-liepaja-latvia,https://www.embassypages.com/russia-consulategeneral-liepaja-latvia,https://www.google.com/search?q=Russia+Consulategeneral+to+Latvia+in+Liepaja%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://latvia.mid.ru/,Russia Consulategeneral to Latvia in Liepaja,RConsulate,,,,,,,
Russia,Consulategeneral,Lviv,Ukraine,https://www.embassypages.com/russia-consulategeneral-lviv-ukraine,https://www.embassypages.com/russia-consulategeneral-lviv-ukraine,https://www.google.com/search?q=Russia+Consulategeneral+to+Ukraine+in+Lviv%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://ukraine.mid.ru/,Russia Consulategeneral to Ukraine in Lviv,ConsRusLvov,ConsRusLvov ,,consruslvov,,,,
Russia,Consulategeneral,Marseille,France,https://www.embassypages.com/russia-consulategeneral-marseille-france,https://www.embassypages.com/russia-consulategeneral-marseille-france,https://www.google.com/search?q=Russia+Consulategeneral+to+France+in+Marseille%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://france.mid.ru/,Russia Consulategeneral to France in Marseille,,russiemarseille,UCKgrK7Lnfv5PUiI_3ZMK_Yw,consrusmarseille,,consulatrusmarseille,,https://marseille.mid.ru/ru/
Russia,Consulategeneral,Mazar,E,https://www.embassypages.com/russia-consulategeneral-mazar-e-sharif-afghanistan,https://www.embassypages.com/russia-consulategeneral-mazar-e-sharif-afghanistan,https://www.google.com/search?q=Russia+Consulategeneral+to+E+in+Mazar%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://e.mid.ru/,Russia Consulategeneral to E in Mazar,RusCG_MZS,RusConsGenMZS,,,,RusCG_MZS,,
Russia,Consulategeneral,Milan,Italy,https://www.embassypages.com/russia-consulategeneral-milan-italy,https://www.embassypages.com/russia-consulategeneral-milan-italy,https://www.google.com/search?q=Russia+Consulategeneral+to+Italy+in+Milan%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://italy.mid.ru/,Russia Consulategeneral to Italy in Milan,ConsolatoRusso,consolatorusso,,,,Consolato_Russo_a_Milano,,
Russia,Consulategeneral,Monaco,Monaco,https://www.embassypages.com/russia-consulategeneral-monaco-monaco,https://www.embassypages.com/russia-consulategeneral-monaco-monaco,https://www.google.com/search?q=Russia+Consulategeneral+to+Monaco+in+Monaco%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://monaco.mid.ru/,Russia Consulategeneral to Monaco in Monaco,,,,,,,,
Russia,Consulategeneral,Montreal,Canada,https://www.embassypages.com/russia-consulategeneral-montreal-canada,https://www.embassypages.com/russia-consulategeneral-montreal-canada,https://www.google.com/search?q=Russia+Consulategeneral+to+Canada+in+Montreal%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://canada.mid.ru/,Russia Consulategeneral to Canada in Montreal,,gcmontreal,,,,russie_a_montreal,,https://montreal.mid.ru/ru/
Russia,Consulategeneral,Mumbai,India,https://www.embassypages.com/russia-consulategeneral-mumbai-india,https://www.embassypages.com/russia-consulategeneral-mumbai-india,https://www.google.com/search?q=Russia+Consulategeneral+to+India+in+Mumbai%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://india.mid.ru/,Russia Consulategeneral to India in Mumbai,rithmumbai,rusconsulatemumbai,,,,rusmumbai,,https://mumbai.mid.ru/ru/
Russia,Consulategeneral,Munich,Germany,https://www.embassypages.com/russia-consulategeneral-munich-germany,https://www.embassypages.com/russia-consulategeneral-munich-germany,https://www.google.com/search?q=Russia+Consulategeneral+to+Germany+in+Munich%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://germany.mid.ru/,Russia Consulategeneral to Germany in Munich,rumunix,gkmuenchen,,,,,,
Russia,Consulategeneral,Narva,Estonia,https://www.embassypages.com/russia-consulategeneral-narva-estonia,https://www.embassypages.com/russia-consulategeneral-narva-estonia,https://www.google.com/search?q=Russia+Consulategeneral+to+Estonia+in+Narva%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://estonia.mid.ru/,Russia Consulategeneral to Estonia in Narva,gk_narva,GKNarva,,,,GKRFVNARVE,public211200397,
Russia,Consulategeneral,Newyork,Unitedstates,https://www.embassypages.com/russia-consulategeneral-newyork-unitedstates,https://www.embassypages.com/russia-consulategeneral-newyork-unitedstates,https://www.google.com/search?q=Russia+Consulategeneral+to+Unitedstates+in+Newyork%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedstates.mid.ru/,Russia Consulategeneral to Unitedstates in Newyork,rcgnewyork,newyork.mid.ru,,,,,,https://newyork.mid.ru/ru/
Russia,Consulategeneral,Niigata,Japan,https://www.embassypages.com/russia-consulategeneral-niigata-japan,https://www.embassypages.com/russia-consulategeneral-niigata-japan,https://www.google.com/search?q=Russia+Consulategeneral+to+Japan+in+Niigata%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://japan.mid.ru/,Russia Consulategeneral to Japan in Niigata,RusConsNiigata,RusCGinNiigata,,,,rusconsniigata,,https://niigata.mid.ru/ru/
Russia,Consulategeneral,Odessa,Ukraine,https://www.embassypages.com/russia-consulategeneral-odessa-ukraine,https://www.embassypages.com/russia-consulategeneral-odessa-ukraine,https://www.google.com/search?q=Russia+Consulategeneral+to+Ukraine+in+Odessa%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://ukraine.mid.ru/,Russia Consulategeneral to Ukraine in Odessa,,,,,,,,
Russia,Consulategeneral,Osaka,Japan,https://www.embassypages.com/russia-consulategeneral-osaka-japan,https://www.embassypages.com/russia-consulategeneral-osaka-japan,https://www.google.com/search?q=Russia+Consulategeneral+to+Japan+in+Osaka%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://japan.mid.ru/,Russia Consulategeneral to Japan in Osaka,gkrfosaka,ruscons.osaka,,,,RusConsOsaka,,https://osaka.kdmid.ru/ru/
Russia,Consulategeneral,Osh,Kyrgyzstan,https://www.embassypages.com/russia-consulategeneral-osh-kyrgyzstan,https://www.embassypages.com/russia-consulategeneral-osh-kyrgyzstan,https://www.google.com/search?q=Russia+Consulategeneral+to+Kyrgyzstan+in+Osh%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://kyrgyzstan.mid.ru/,Russia Consulategeneral to Kyrgyzstan in Osh,OSH_GENKON,,,,,rusconsosh,,https://osh.mid.ru/ru/
Russia,Consulategeneral,Oskemen,Kazakhstan,https://www.embassypages.com/russia-consulategeneral-oskemen-kazakhstan,https://www.embassypages.com/russia-consulategeneral-oskemen-kazakhstan,https://www.google.com/search?q=Russia+Consulategeneral+to+Kazakhstan+in+Oskemen%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://kazakhstan.mid.ru/,Russia Consulategeneral to Kazakhstan in Oskemen,,,,,,,,
Russia,Consulategeneral,Palermo,Italy,https://www.embassypages.com/russia-consulategeneral-palermo-italy,https://www.embassypages.com/russia-consulategeneral-palermo-italy,https://www.google.com/search?q=Russia+Consulategeneral+to+Italy+in+Palermo%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://italy.mid.ru/,Russia Consulategeneral to Italy in Palermo,rusconspalermo,rusconspalermo,,,,consruspalermo,,http://www.palermo.mid.ru/
Russia,Consulategeneral,Poznan,Poland,https://www.embassypages.com/russia-consulategeneral-poznan-poland,https://www.embassypages.com/russia-consulategeneral-poznan-poland,https://www.google.com/search?q=Russia+Consulategeneral+to+Poland+in+Poznan%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://poland.mid.ru/,Russia Consulategeneral to Poland in Poznan,RusConsPoz,,,,,,,https://poznan.mid.ru/ru/
Russia,Consulategeneral,Rasht,Iran,https://www.embassypages.com/russia-consulategeneral-rasht-iran,https://www.embassypages.com/russia-consulategeneral-rasht-iran,https://www.google.com/search?q=Russia+Consulategeneral+to+Iran+in+Rasht%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://iran.mid.ru/,Russia Consulategeneral to Iran in Rasht,consulaterasht,,,russian_embassy_tehran,,russiancgrasht,,https://rasht-iran.mid.ru/ru/
Russia,Consulategeneral,Riodejaneiro,Brazil,https://www.embassypages.com/russia-consulategeneral-riodejaneiro-brazil,https://www.embassypages.com/russia-consulategeneral-riodejaneiro-brazil,https://www.google.com/search?q=Russia+Consulategeneral+to+Brazil+in+Riodejaneiro%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://brazil.mid.ru/,Russia Consulategeneral to Brazil in Riodejaneiro,consuladorussia,consuladogeraldarussianoriodejaneiro,,,,consrio,,http://consrio.mid.ru/
Russia,Consulategeneral,Ruse,Bulgaria,https://www.embassypages.com/russia-consulategeneral-ruse-bulgaria,https://www.embassypages.com/russia-consulategeneral-ruse-bulgaria,https://www.google.com/search?q=Russia+Consulategeneral+to+Bulgaria+in+Ruse%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://bulgaria.mid.ru/,Russia Consulategeneral to Bulgaria in Ruse,,,,,,,,
Russia,Consulategeneral,Saltlakecity,Unitedstates,https://www.embassypages.com/russia-consulategeneral-saltlakecity-unitedstates,https://www.embassypages.com/russia-consulategeneral-saltlakecity-unitedstates,https://www.google.com/search?q=Russia+Consulategeneral+to+Unitedstates+in+Saltlakecity%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedstates.mid.ru/,Russia Consulategeneral to Unitedstates in Saltlakecity,,,,,,,,
Russia,Consulategeneral,Salzburg,Austria,https://www.embassypages.com/russia-consulategeneral-salzburg-austria,https://www.embassypages.com/russia-consulategeneral-salzburg-austria,https://www.google.com/search?q=Russia+Consulategeneral+to+Austria+in+Salzburg%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://austria.mid.ru/,Russia Consulategeneral to Austria in Salzburg,RusConsSalzburg,,,,,,,
Russia,Consulategeneral,Sanfrancisco,Unitedstates,https://www.embassypages.com/russia-consulategeneral-sanfrancisco-unitedstates,https://www.embassypages.com/russia-consulategeneral-sanfrancisco-unitedstates,https://www.google.com/search?q=Russia+Consulategeneral+to+Unitedstates+in+Sanfrancisco%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedstates.mid.ru/,Russia Consulategeneral to Unitedstates in Sanfrancisco,,consulrussiaSF,,,,,,
Russia,Consulategeneral,Saopaulo,Brazil,https://www.embassypages.com/russia-consulategeneral-saopaulo-brazil,https://www.embassypages.com/russia-consulategeneral-saopaulo-brazil,https://www.google.com/search?q=Russia+Consulategeneral+to+Brazil+in+Saopaulo%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://brazil.mid.ru/,Russia Consulategeneral to Brazil in Saopaulo,consuladorusso,consuladorusso,,consuladorusso_sp,,ConsRus_SP,consrus_sp,https://sao-paulo.mid.ru/ru/
Russia,Consulategeneral,Sapporo,Japan,https://www.embassypages.com/russia-consulategeneral-sapporo-japan,https://www.embassypages.com/russia-consulategeneral-sapporo-japan,https://www.google.com/search?q=Russia+Consulategeneral+to+Japan+in+Sapporo%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://japan.mid.ru/,Russia Consulategeneral to Japan in Sapporo,RusConsSapporo,ruscons.sapporo,,ruscons_sapporo,,,ruscons_sapporo,https://sapporo.mid.ru/
Russia,Consulategeneral,Seattle,Unitedstates,https://www.embassypages.com/russia-consulategeneral-seattle-unitedstates,https://www.embassypages.com/russia-consulategeneral-seattle-unitedstates,https://www.google.com/search?q=Russia+Consulategeneral+to+Unitedstates+in+Seattle%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedstates.mid.ru/,Russia Consulategeneral to Unitedstates in Seattle,,,,,,rusconsulshenyang,rusconsulshenyang,
Russia,Consulategeneral,Shanghai,China,https://www.embassypages.com/russia-consulategeneral-shanghai-china,https://www.embassypages.com/russia-consulategeneral-shanghai-china,https://www.google.com/search?q=Russia+Consulategeneral+to+China+in+Shanghai%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://china.mid.ru/,Russia Consulategeneral to China in Shanghai,,,,,,,,
Russia,Consulategeneral,Shenyang,China,https://www.embassypages.com/russia-consulategeneral-shenyang-china,https://www.embassypages.com/russia-consulategeneral-shenyang-china,https://www.google.com/search?q=Russia+Consulategeneral+to+China+in+Shenyang%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://china.mid.ru/,Russia Consulategeneral to China in Shenyang,,,,,,,,
Russia,Consulategeneral,Strasbourg,France,https://www.embassypages.com/russia-consulategeneral-strasbourg-france,https://www.embassypages.com/russia-consulategeneral-strasbourg-france,https://www.google.com/search?q=Russia+Consulategeneral+to+France+in+Strasbourg%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://france.mid.ru/,Russia Consulategeneral to France in Strasbourg,RusCGStrasbourg,RusCGStrasbourg,,,,,,https://strasbourg.mid.ru/ru/
Russia,Consulategeneral,Sydney,Australia,https://www.embassypages.com/russia-consulategeneral-sydney-australia,https://www.embassypages.com/russia-consulategeneral-sydney-australia,https://www.google.com/search?q=Russia+Consulategeneral+to+Australia+in+Sydney%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://australia.mid.ru/,Russia Consulategeneral to Australia in Sydney,,sydneyrussianconsulate,,,,rusconssydney,rusconssydney,https://sydney.mid.ru/ru/
